id,text
83,"Chandra Catches Early Phase of Cosmic Assembly Chandra X-Ray Observatory -- A NASA Chandra X-ray Observatory image has revealed a complex of several intergalactic hot gas clouds in the process of merging.     The superb Chandra spatial resolution made it possible to distinguish individual galaxies from the massive clouds of hot gas...

Chandra Catches Early Phase of Cosmic Assembly Chandra X-Ray Observatory -- A NASA Chandra X-ray Observatory image has revealed a complex of several intergalactic hot gas clouds in the process of merging.     The superb Chandra spatial resolution made it possible to distinguish individual galaxies from the massive clouds of hot gas..."
84,"Parliamentary Monitoring Services

Parliamentary Monitoring Services is a United Kingdom-based political research and publishing company. The company researches the activities of the United States Congress European Parliament and the Parliament of the United Kingdom. Consultants to the company have included British politicians Sir Peter Fry and William Howie Baron Howie of Troon."
85,"NASA's Genesis Spacecraft Adjusts Course (AP) AP - NASA's Genesis spacecraft successfully adjusted its course this week as it heads back toward Earth with a sample of solar wind particles, the space agency said Wednesday.

NASA's Genesis Spacecraft Adjusts Course (AP) AP - NASA's Genesis spacecraft successfully adjusted its course this week as it heads back toward Earth with a sample of solar wind particles, the space agency said Wednesday."
86,"Referalink Network

Referalink Network LLC is an American Cloud based services company headquartered in Atlanta Georgia USA. The company provides a referral patient and report tracking system for ambulatory providers. Referalink's network tracks referrals from origin patient compliance status administrative and clinical details."
87,"Or Records

Or Records (sometimes capitalized OR Records after their logo) is a small British independent record label company established in 1998 and based in London. They specialize in electronic music and experimental music and are distributed by Touch Music. They have issued the first ever MiniDisc only release (Alan Phillips Sony Software) [1] the 1998 experimental album Minidisc by Autechre's side-project Gescom."
88,"Royal Small Arms Factory

The Royal Small Arms Factory (RSAF) was a UK government-owned rifle factory in the London Borough of Enfield in an area generally known as the Lea Valley. The factory produced British military rifles muskets and swords from 1816. It closed in 1988 but some of its work was transferred to other sites."
89,"how does a helicopter fly

A helicopter gets its power from rotors or blades. When its rotors are spinning, a helicopter doesn't look much like an airplane. But the rotor blades have an airfoil shape like the wings of an airplane. So as the rotors turn, air flows more quickly over the tops of the blades than it does below. This creates enough lift for flight."
90,"What are the best cities for business in Asia? One of our new categories in the APMF Sense of Place survey is for best Asian business city. After a couple of days, Singapore leads the pack, followed by Bangkok, Thailand and Hong Kong. Enter your vote and comments and make your views count. More new categories include best city for livability, and best tourism destinations.

What are the best cities for business in Asia? One of our new categories in the APMF Sense of Place survey is for best Asian business city. After a couple of days, Singapore leads the pack, followed by Bangkok, Thailand and Hong Kong. Enter your vote and comments and make your views count. More new categories include best city for livability, and best tourism destinations."
91,"If I lose lots of money in stock in one year, can I carry the negative capital gain forward?

You can keep dumping every year upto a net loss of $3,000.00"
92,"Somewhere between gleam and gloom President Bush has been saying that the US economy has ''turned the corner. quot; Democratic presidential candidate Senator John F. Kerry, in the wake of this month's poor jobs report, quipped that it was more like a U-turn.

Somewhere between gleam and gloom President Bush has been saying that the US economy has ''turned the corner. quot; Democratic presidential candidate Senator John F. Kerry, in the wake of this month's poor jobs report, quipped that it was more like a U-turn."
93,"Marine Expedition Finds New Species (AP) AP - Norwegian scientists who explored the deep waters of the Atlantic Ocean said Thursday their findings  #151; including what appear to be new species of fish and squid  #151; could be used to protect marine ecosystems worldwide.

Marine Expedition Finds New Species (AP) AP - Norwegian scientists who explored the deep waters of the Atlantic Ocean said Thursday their findings  #151; including what appear to be new species of fish and squid  #151; could be used to protect marine ecosystems worldwide."
94,"TTI Telecom

TTI Telecom founded in 1992 is a developer and provider of next generation Operations Support Systems (OSS) to large communications service providers. TTI Telecom is based in Rosh Ha'ayin Israel and operates subsidiaries in 7 other countries.In August 2010 TTI Telecom was acquired by TEOCO Corporation."
95,"China Begins Countdown for Next Manned Space Flight By ELAINE KURTENBACH    SHANGHAI, China (AP) -- Chinese astronauts are in the final stages of preparing for a manned space mission that will orbit the globe 14 times before returning to Earth, a state-run newspaper reported Thursday.    The launch, expected sometime this month, will initially send a manned craft, the Shenzhou 5, into an oval orbit that at its closest will be 125 miles from Earth, the Liberation Daily reported, citing ""relevant channels.""    After circling the earth several times, the ship will enter an orbit at about 220 miles from earth, the report said...

China Begins Countdown for Next Manned Space Flight By ELAINE KURTENBACH    SHANGHAI, China (AP) -- Chinese astronauts are in the final stages of preparing for a manned space mission that will orbit the globe 14 times before returning to Earth, a state-run newspaper reported Thursday.    The launch, expected sometime this month, will initially send a manned craft, the Shenzhou 5, into an oval orbit that at its closest will be 125 miles from Earth, the Liberation Daily reported, citing ""relevant channels.""    After circling the earth several times, the ship will enter an orbit at about 220 miles from earth, the report said..."
