id,text
370,"Briefly: HP partners with 3G gear maker roundup Plus: AMD starts shipping 90-nanometer chips...ABC.com to air on Real's SuperPass...Lenovo revenue grows, but problems persist.

Briefly: HP partners with 3G gear maker roundup Plus: AMD starts shipping 90-nanometer chips...ABC.com to air on Real's SuperPass...Lenovo revenue grows, but problems persist."
371,"Penway

Penway Industries Ltd. (Traditional Chinese: ) is a privately held Garment Trading/ Production Company based in Hong Kong. The company is controlled by the Choi and Liu family set up by Ms. Lily Liu who founded the company."
372,"MSN Adds Movie Downloads and Rentals Microsoft partners with Blockbuster Online, CinemaNow, and MovieTickets.com on one-stop entertainment portal.

MSN Adds Movie Downloads and Rentals Microsoft partners with Blockbuster Online, CinemaNow, and MovieTickets.com on one-stop entertainment portal."
373,"BEA meets lowered expectations for Q2 Though BEA Systems signed 18 licensing deals worth \$1 million and added 488 new customers during the quarter, licensing revenue dropped to \$116.3 million.

BEA meets lowered expectations for Q2 Though BEA Systems signed 18 licensing deals worth \$1 million and added 488 new customers during the quarter, licensing revenue dropped to \$116.3 million."
374,"How can I tell if my software includes spyware or adware?

You can't be sure if you dont read the source code or disassemble the software, so you basically have to trust the vendor. For additional security its recommended to scan your PC with scanners like AdAware ( http://www.lavasoft.com/software/adaware/ ). \nThis still wont give 100% security, because this program can only find most Spyware, but not all."
375,"Microsoft's blast from the past A year after the MSBlast worm, the software giant releases SP2 for Windows XP. Would it have stopped the fast-spreading virus?

Microsoft's blast from the past A year after the MSBlast worm, the software giant releases SP2 for Windows XP. Would it have stopped the fast-spreading virus?"
376,"What are the Seven Sisters schools? Are they considered as good colleges?

The seven sister schools are Smith, Vassar, Wellesley, Bryn Mawr, Mount Holyoke, Radcliffe and Barnard. Indeed, they are considered excellent colleges, I attended two of them myself!"
377,"Windrose Airlines

Wind Rose Aviation company is Ukraine's first charter airline the main activity of which is corporate tourist and VIP flights organization and operation. Wind Rose Airlines is based out of Boryspil International Airport. Flight organization areas are Western Europe Middle East and Asia. Founded on October 28 2003 the airline's headquarters is in Kiev Ukraine. Wind Rose Aviation company operates charter flights from the major cities of Ukraine to Europe and the Middle East."
378,"Mid-South Management Company

Mid-South Management Company Inc. owns or operates newspapers in North Carolina South Carolina Virginia and Georgia. The family-owned company based in Spartanburg South Carolina was started in 1948 by Phil Buchheit who was then publisher and operator of the Spartanburg Herald-Journal."
379,"How do I protect myself from credit card scam?

If you dont want to pay for the services such as bank of america here are a couple of things you can do to reduce your chances of your identity being stolen\n\n1. shred all your mail\n\n2. By law, you can request 1 copy of your credit history every year from each of the three credit history companies at  www.annualcreditreport.com\n    I suggest you stagger your requests to each of them i.e. request experian first then 4 months later request another report from transunion, and another 4 months later from equifax. this way you get a free report every 4 months. \n\n3. dispute anything that is wrong (most common: credit cards forget to tell the credit history guys that you closed your account or paid all your loans in full)\n\n4. when online, try to use virtual credit numbers to make the purchases. this facility is available for citicard customers, and maybe amex. the virtual numbers are good only for 1 use, and useless after that. so if someone steals that, it is useless.\n\n5. when buying something offline, save your receipts, and make sure your statement is accurate. (a favourite scam is to charge maybe 50cents on a statement, that way you dont notice it, but a scammer who charges 10,000 card owners 50cents a month can make $5000 a month no sweat -- and you dont even realize it)\n\n6. also dont forget to shread any credit card solicitations you dont plan to use."
380,"Who had the shortest celebrity marriage?

Well, if you overlook one tiny but technical detail (Zsa Zsa Gabor was still married to husband #7) then Mrs. Gabor's marriage to husband #8 was shorter than Britney's. \n\nBritney's was 48 hours, while Mrs. Gabor's was just a day."
381,"Study: IT workers more optimistic IT workers' confidence in the employment market kept growing in July, but techies are less happy with actual jobs than workers overall.

Study: IT workers more optimistic IT workers' confidence in the employment market kept growing in July, but techies are less happy with actual jobs than workers overall."
